trade_id,NONZERO,question_id,difftime_tradedays,TBS
58475,0,803,0.00378,0.213490316
58478,0,803,0.0018,0.138716331
58480,0,803,0.00078,0.192199981
58481,0,803,0.00025,0.096099989
58482,0,803,0.00124,0.191706209
58483,0,803,0.00171,0.25176723
58486,0,803,0.00301,0.25176723
58497,0,803,0.00031,0.284862124
58498,0,803,0.00083,0.142431092
58501,0,803,0.00024,0.1922
58504,0,803,0.00062,0.105800009
58507,0,803,0.00012,0.072200023
58508,0,803,0.00084,0.135199943
58511,0,803,0.00581,0.2178
58520,0,803,0.00119,0.14045
58521,0,803,0.00407,0.192199981
58522,0,803,0.00018,0.096099989
58523,0,803,0.00029,0.04805
58524,0,803,0.0005,0.324003967
58525,0,803,0.00736,0.288800038
58535,0,803,0.00131,0.288800038
58536,0,803,0.01148,0.144400009
58562,0,803,0.00231,0.087655138
58567,0,803,0.00142,0.185653931
58568,0,803,0.0006,0.504685978
58569,0,803,0.00226,0.321872724
58570,0,803,0.00103,0.606286308
58571,0,803,0.00094,0.50000006
58572,0,803,0.00211,0.320000032
58573,0,803,0.00322,0.160000037
58576,0,803,0.00036,0.31999996
58577,0,803,0.0009,0.244999944
58579,0,803,0.00028,0.179999988
58580,0,803,0.00012,0.1568
58581,0,803,0.0067,0.17999994
58583,0,803,0.00099,0.5
58584,0,803,0.00113,0.72
58585,0,803,0.00052,0.319999984
58586,0,803,0.00015,0.072200004
58587,0,803,0.0061,0.245000056
58594,0,803,0.00567,0.281250045
58595,0,803,0.00251,0.245000014
58600,0,803,0.00822,0.245000014
58616,0,803,0.00437,0.281249978
58622,0,803,0.00257,0.319999984
58624,0,803,0.00284,0.231199959
58626,0,803,0.00132,0.273799926
58631,0,803,0.00023,0.245
58632,0,803,0.00014,0.245
58633,0,803,0.00231,0.231199932
58636,0,803,0.00544,0.320000112
58642,0,803,0.00159,0.50000016
58643,0,803,0.00106,0.387199974
58644,0,803,0.0008,0.31999996
58646,0,803,0.00535,0.369799983
58647,0,803,0.00051,0.53045
58648,0,803,0.00224,0.5202
58654,0,803,0.00805,0.319999984
58660,0,803,0.00129,0.662943619
58661,0,803,0.00054,0.423199982
58662,0,803,0.00379,0.387199921
58666,0,803,0.00003,0.729680744
58667,0,803,0.0017,0.387199921
58669,0,803,0.00516,0.193599977
58670,0,803,0.00105,0.252850805
58671,0,803,0.00629,0.154325357
58672,0,803,0.00328,0.302472233
58673,0,803,0.00423,0.592841761
58679,0,803,0.00884,0.50000009
58681,0,803,0.0033,0.405000045
58684,0,803,0.00437,0.28125
58712,0,803,0.00112,0.140625007
58714,0,803,0.00476,0.24499986
58721,0,803,0.00014,0.122499947
58722,0,803,0.00048,0.361249958
58723,0,803,0.00385,0.31999996
58724,0,803,0.00163,0.179999988
58725,0,803,0.00019,0.244999972
58726,0,803,0.00109,0.246393997
58729,0,803,0.04712,0.281996234
58760,0,803,0.05296,0.245
58828,0,803,0.00518,0.551250042
58833,0,803,0.00714,0.405000063
58836,0,803,0.00002,1.048483164
58840,0,803,0.00001,0.263943932
58842,0,803,0.00001,0.066444965
58844,0,803,0.00001,0.5
58845,0,803,0.00002,0.98
58847,0,803,0.00001,0.246704128
58848,0,803,0.00001,0.062105035
58849,0,803,0.00002,0.179999958
58852,0,803,0.00001,0.841843693
58853,0,803,0.00001,0.21192479
58854,0,803,0.00002,0.053349716
58855,0,803,0.00002,0.179999988
58858,0,803,0.00001,0.49999991
58861,0,803,0.00001,0.18
58862,0,803,0.00001,0.045312992
58863,0,803,0.00001,0.18
58864,0,803,0.00001,0.045312992
58865,0,803,0.00001,0.18
58866,0,803,0.00001,0.045312992
58867,0,803,0.00686,0.18
58870,0,803,0.00527,0.245
58875,0,803,0.00339,0.125
58878,0,803,0.00039,0.18
58880,0,803,0.00293,0.245
58917,0,803,0.00285,0.122500002
58939,0,803,0.00082,0.279368632
58944,0,803,0.00239,0.23120002
58957,0,803,0.00424,0.540800042
59019,0,803,0.00153,0.336200025
59025,0,803,0.00062,0.679327998
59035,0,803,0.00488,0.339663947
59148,0,803,0.00281,0.329758638
59149,0,803,0.00664,0.16487932
59150,0,803,0.01199,0.16487932
59153,0,803,0.0014,0.118644409
59154,0,803,0.02342,0.125
59155,0,803,0.00336,0.062499982
59156,0,803,0.0077,0.064800018
59157,0,803,0.00496,0.072200038
59158,0,803,0.01588,0.072200038
59159,0,803,0.0297,0.072200038
59164,0,803,0.01197,0.12005
59170,0,803,0.0026,0.099012513
59173,0,803,0.00155,0.049506266
59175,0,803,0.00186,0.049506266
59177,0,803,0.00139,0.049506266
59179,0,803,0.02152,0.033109681
59185,0,803,0.00056,0.026143983
59186,0,803,0.00011,0.026143983
59187,0,803,0.00161,0.033800003
59188,0,803,0.00071,0.05445
59189,0,803,0.00115,0.05445
59190,0,803,0.01019,0.066612522
59191,0,803,0.00691,0.073153102
59192,0,803,0.00015,0.042413281
59193,0,803,0.00283,0.042413273
59194,0,803,0.02585,0.030165813
59195,0,803,0.00047,0.052103923
59196,0,803,0.02256,0.18
59213,0,803,0.00373,0.245
59216,0,803,0.00255,0.18
59221,0,803,0.01248,0.18
59255,0,803,0.00135,0.18
59258,0,803,0.00066,0.5
59260,0,803,0.00434,0.405
59268,0,803,0.00839,0.244999986
59275,0,803,0.00014,0.12500003
59276,0,803,0.00748,0.145799919
59280,0,803,0.00013,0.07289995
59281,0,803,0.00225,0.088200034
59282,0,803,0.00918,0.064800014
59289,0,803,0.0004,0.353089893
59290,0,803,0.00577,0.245000014
59293,0,803,0.01209,0.245000014
59304,0,803,0.00094,0.361250034
59306,0,803,0.00238,0.288800038
59308,0,803,0.00125,0.304200078
59311,0,803,0.00072,0.304200078
59312,0,803,0.00037,0.2888
59313,0,803,0.003,0.1682
59318,0,803,0.0172,0.18
59325,0,803,0.00021,0.319999984
59326,0,803,0.00129,0.160000003
59327,0,803,0.00224,0.233137124
59328,0,803,0.00054,0.116568541
59329,0,803,0.00003,0.145800022
59330,0,803,0.00383,0.180000084
59331,0,803,0.00019,0.510101016
59332,0,803,0.00026,0.610540402
59333,0,803,0.00009,0.49999991
59334,0,803,0.00084,0.610540424
59335,0,803,0.00031,0.52020002
59336,0,803,0.00121,0.31999988
59337,0,803,0.00028,0.159999952
59338,0,803,0.00008,0.245000035
59339,0,803,0.00715,0.259200029
59340,0,803,0.00014,0.369800095
59341,0,803,0.02115,0.26645
59351,0,803,0.00242,0.374112526
59358,0,803,0.00038,0.533028125
59359,0,803,0.0001,0.266514098
59360,0,803,0.00633,0.266514083
59370,0,803,0.00063,0.159637299
59371,0,803,0.00051,0.18
59372,0,803,0.01079,0.217799987
59374,0,803,0.00026,0.115199966
59375,0,803,0.00003,0.115199966
59376,0,803,0.00056,0.057599975
59377,0,803,0.00061,0.096800013
59378,0,803,0.00581,0.088200021
59380,0,803,0.00249,0.17999997
59381,0,803,0.00018,0.179999958
59382,0,803,0.00664,0.124999955
59383,0,803,0.00069,0.441179649
59385,0,803,0.00005,0.273799978
59386,0,803,0.0045,0.244999972
59391,0,803,0.00166,0.151249934
59394,0,803,0.02974,0.192200074
59408,0,803,0.00186,0.105800023
59409,0,803,0.06285,0.145800022
59444,0,803,0.00088,0.22445
59445,0,803,0.00078,0.110450014
59446,0,803,0.00024,0.201612551
59447,0,803,0.00234,0.133903151
59449,0,803,0.0041,0.133903151
59450,0,803,0.00094,0.066951585
59451,0,803,0.00079,0.116627079
59452,0,803,0.00145,0.124999995
59453,0,803,0.00042,0.080000008
59454,0,803,0.0002,0.079999996
59455,0,803,0.00382,0.125
59457,0,803,0.00772,0.245000014
59464,0,803,0.00052,0.122500016
59465,0,803,0.00024,0.361249983
59466,0,803,0.00006,0.180624998
59467,0,803,0.00081,0.100122487
59468,0,803,0.00043,0.089779345
59469,0,803,0.00084,0.105799977
59470,0,803,0.00906,0.19845
59476,0,803,0.0002,0.531752409
59477,0,803,0.00023,0.332627666
59478,0,803,0.00306,0.245
59483,0,803,0.00105,0.245
59485,0,803,0.00225,0.281249978
59486,0,803,0.00034,0.300312423
59487,0,803,0.00581,0.245000056
59490,0,803,0.00256,0.151250044
59494,0,803,0.00031,0.075625027
59496,0,803,0.00569,0.088199992
59497,0,803,0.00109,0.168199954
59498,0,803,0.00715,0.096799978
59499,0,803,0.00725,0.125
59500,0,803,0.00023,0.0018
59501,0,803,0.00017,0.033800003
59502,0,803,0.04636,0.08000002
59508,0,803,0.00667,0.088199983
59509,0,803,0.00024,0.115199957
59510,0,803,0.07943,0.1058
59516,0,803,0.02684,0.124999995
59526,0,803,0.00046,0.080000008
59527,0,803,0.01981,0.115199952
59535,0,803,0.20133,0.124999985
59560,0,803,0.0119,0.101249991
59565,0,803,0.00001,0.045000012
59566,0,803,0.00002,0.17999997
59567,0,803,0.00002,0.045312986
59569,0,803,0.00001,0.658460312
59570,0,803,0.00001,0.165760061
59571,0,803,0.00001,0.045000009
59572,0,803,0.00001,0.179999922
59573,0,803,0.00001,0.49999997
59574,0,803,0.00001,0.979999944
59575,0,803,0.00002,0.231199864
59577,0,803,0.00001,0.058202002
59578,0,803,0.00001,0.179999988
59579,0,803,0.00001,0.045312992
59580,0,803,0.00003,0.001800002
59583,0,803,0,0.012799979
59584,0,803,0.00001,0.04500006
59585,0,803,0.00005,0.18
59587,0,803,0.00003,0.045312992
59589,0,803,0.00001,0.658460334
59590,0,803,0.00001,0.165760084
59591,0,803,0.00001,0.045000009
59592,0,803,0.00001,0.179999922
59593,0,803,0.00003,0.045312977
59594,0,803,0.00001,0.17999994
59595,0,803,0.00001,0.5
59596,0,803,0.00003,0.125869452
59597,0,803,0.00001,0.49999991
59598,0,803,0.00002,0.125869422
59599,0,803,0.00002,0.045000006
59602,0,803,0.00001,0.657860773
59603,0,803,0.00001,0.165609126
59604,0,803,0.00002,0.045000012
59605,0,803,0.00001,0.17999997
59606,0,803,0.00001,0.49999991
59607,0,803,0.00001,0.980000028
59608,0,803,0.00002,0.246704093
59610,0,803,0.00001,0.5
59611,0,803,0.00003,0.125869452
59613,0,803,0.00001,0.044999994
59614,0,803,0.14646,0.01132825
59648,0,803,0.00179,0.015358088
59649,0,803,0.0081,0.007679042
59650,0,803,0.04587,0.022464358
59651,0,803,0.00327,0.021214262
59652,0,803,0.03575,0.020602663
59653,0,803,0.12084,0.080599399
59654,0,803,0.03781,0.080599399
59655,0,803,0.00651,0.08029942
59656,0,803,0.0099,0.12499995
59657,0,803,0.10192,0.105800014
59686,0,803,0.00205,0.072200027
59687,0,803,0.00964,0.079999984
59694,0,803,0.00565,0.079999984
59695,0,803,0.00124,0.079999984
59696,0,803,0.00229,0.079999984
59697,0,803,0.00066,0.079999984
59698,0,803,0.00082,0.044999997
59699,0,803,0.00055,0.022629841
59700,0,803,0.0081,0.088199924
59708,0,803,0.0014,0.125000015
59710,0,803,0.00037,0.441179733
59711,0,803,0.00029,0.37816292
59712,0,803,0.00519,0.2738
59719,0,803,0.00633,0.162449983
59720,0,803,0.00133,0.234612521
59722,0,803,0.0006,0.16245
59723,0,803,0.00017,0.2346125
59724,0,803,0.00313,0.125
59725,0,803,0.03921,0.10125
59727,0,803,0.00797,0.195312481
59728,0,803,0.00198,0.124999985
59729,0,803,0.0053,0.080000008
59730,0,803,0.00486,0.179999922
59732,0,803,0.02712,0.124999985
59734,0,803,0.00964,0.211249974
59735,0,803,0.01599,0.125
59736,0,803,0.00077,0.21125
59737,0,803,0.008,0.156799983
59738,0,803,0.00369,0.23119998
59739,0,803,0.00597,0.273799941
59740,0,803,0.30091,0.180000024
59807,0,803,0.00001,0.045312995
59808,0,803,0.00001,0.50000012
59809,0,803,0.00002,0.125869467
59810,0,803,0.00001,0.031686237
59811,0,803,0.00002,0.007976656
59813,0,803,0.00002,0.180000042
59815,0,803,0.00001,0.045313001
59816,0,803,0.00001,0.658460449
59817,0,803,0.00002,0.180000084
59818,0,803,0.00001,0.045313013
59819,0,803,0.00001,0.179999958
59820,0,803,0.00001,0.045312992
59821,0,803,0.00001,0.50000006
59822,0,803,0.00001,0.180000024
59823,0,803,0.00001,0.045312995
59824,0,803,0.00002,0.658460449
59826,0,803,0.00003,0.165760135
59828,0,803,0.00002,0.041728265
59829,0,803,0.00003,0.18000012
59831,0,803,0.00002,0.045313019
59832,0,803,0.00001,0.01140705
59833,0,803,0.00002,0.044999985
59834,0,803,0.00001,0.017823502
59835,0,803,0.00002,0.179999838
59836,0,803,0.00001,0.841843498
59837,0,803,0.00001,0.211924718
59838,0,803,0.00003,0.5
59839,0,803,0.00001,0.18
59840,0,803,0.00003,0.045312992
59841,0,803,0.00006,0.18
59844,0,803,0.00001,0.045312992
59845,0,803,0.00001,0.18
59846,0,803,0.00001,0.841843628
59847,0,803,0.00001,0.21192479
59848,0,803,0.00001,0.053349716
59849,0,803,0.00002,0.179999988
59852,0,803,0.00002,0.49999991
59854,0,803,0.00003,0.125869422
59857,0,803,0.00001,0.045000006
59858,0,803,0.00002,0.011328254
59859,0,803,0.00001,0.17999994
59860,0,803,0.00002,0.045312986
59861,0,803,0.00001,0.18
59862,0,803,0.00004,0.841843628
59866,0,803,0.00001,0.50000003
59867,0,803,0.01283,0.125869452
59876,0,803,0.00061,0.080347553
59878,0,803,0.00082,0.080173694
59879,0,803,0.00439,0.125000015
59883,0,803,0.0032,0.08
59885,0,803,0.00115,0.12500003
59886,0,803,0.00984,0.101249991
59888,0,803,0.00303,0.262812464
59889,0,803,0.00121,0.125
59890,0,803,0.00046,0.080000016
59891,0,803,0.00485,0.12499994
59896,0,803,0.00012,0.281249955
59897,0,803,0.01789,0.179999958
59898,0,803,0.00416,0.12499997
59899,0,803,0.00233,0.101249991
59900,0,803,0.00042,0.070312511
59901,0,803,0.00059,0.070312511
59902,0,803,0.00123,0.03515626
59904,0,803,0.00033,0.051199984
59906,0,803,0.00612,0.080000008
59907,0,803,0.01609,0.080000008
59908,0,803,0.00095,0.045000012
59909,0,803,0.00082,0.031249996
59910,0,803,0.02415,0.079999996
59911,0,803,0.01741,0.079999996
59912,0,803,0.01066,0.045
59913,0,803,0.01261,0.08
59914,0,803,0.00089,0.040000019
59915,0,803,0.20422,0.044999994
59918,0,803,0.01429,0.044999994
59919,0,803,0.01249,0.088199992
59922,0,803,0.00083,0.389642496
59923,0,803,0.0027,0.259200072
59924,0,803,0.0422,0.15679991
59930,0,803,0.04895,0.15679991
59945,0,803,0.00079,0.2312
59946,0,803,0.01425,0.17999997
59950,0,803,0.00458,0.125
59952,0,803,0.00138,0.281250023
59953,0,803,0.00086,0.17999997
59954,0,803,0.00906,0.089999996
59956,0,803,0.01422,0.105799977
59957,0,803,0.01321,0.19845
59968,0,803,0.00218,0.1682
59971,0,803,0.00379,0.23805
59973,0,803,0.0029,0.18
59974,0,803,0.00093,0.10125
59975,0,803,0.0055,0.1058
59977,0,803,0.00124,0.19845
59978,0,803,0.00775,0.1326125
59979,0,803,0.00001,0.083028129
59980,0,803,0.00154,0.083028125
59982,0,803,0.06308,0.096799987
60007,0,803,0.00031,0.088200008
60008,0,803,0.00446,0.389642637
60009,0,803,0.01075,0.259199964
60010,0,803,0.19069,0.168199977
60018,0,803,0.0017,0.180000084
60019,0,803,0.00121,0.090000043
60020,0,803,0.00015,0.045000018
60021,0,803,0.00056,0.12499998
60022,0,803,0.00063,0.145799919
60024,0,803,0.00248,0.296449915
60027,0,803,0.13748,0.150283669
60044,0,803,0.00073,0.125000015
60046,0,803,0.01594,0.135200036
60048,0,803,0.00003,0.044999994
60049,0,803,0.00003,0.179999958
60050,0,803,0.00002,0.045312992
60051,0,803,0.00001,0.011407042
60052,0,803,0.00001,0.574926706
60053,0,803,0.00003,0.179999958
60054,0,803,0.00007,0.045312992
60056,0,803,0.00001,0.011407042
60057,0,803,0.00001,0.045000018
60058,0,803,0.00007,0.17999997
60059,0,803,0.00008,0.045312986
60061,0,803,0.00001,0.18
60062,0,803,0.00001,0.045312992
60063,0,803,0.00004,0.18
60064,0,803,0.00003,0.045312992
60065,0,803,0.00001,0.50000006
60066,0,803,0.00001,0.125869467
60067,0,803,0.00003,0.031686237
60068,0,803,0.00002,0.179999988
60070,0,803,0.00002,0.49999991
60071,0,803,0.00003,0.125869422
60072,0,803,0.00002,0.045000006
60073,0,803,0.00001,0.180000024
60074,0,803,0.00001,0.045312995
60075,0,803,0.00005,0.180000084
60077,0,803,0.00002,0.841843693
60079,0,803,0.00001,0.21192479
60080,0,803,0.00002,0.053349716
60081,0,803,0.00002,0.5
60082,0,803,0.00008,0.18
60084,0,803,0.00001,0.045312992
60085,0,803,0.00001,0.18
60086,0,803,0.00002,0.5
60087,0,803,0.00001,0.125869452
60088,0,803,0.00001,0.044999994
60089,0,803,0.00001,0.657860704
60090,0,803,0.00004,0.18
60091,0,803,0.00002,0.045312992
60092,0,803,0.00001,0.50000006
60093,0,803,0.00001,0.125869467
60094,0,803,0.00006,0.031686237
60096,0,803,0.00001,0.007976656
60097,0,803,0.00001,0.045000027
60098,0,803,0.00002,0.18
60100,0,803,0.00001,0.841843628
60101,0,803,0.00002,0.21192479
60103,0,803,0.00001,0.49999988
60104,0,803,0.00156,1.122397627
60105,0,803,0.00281,0.405
60110,0,803,0.00008,0.55125
60111,0,803,0.00138,0.4802
60112,0,803,0.00003,0.240099996
60113,0,803,0.00071,0.288800023
60114,0,803,0.00069,0.168200012
60115,0,803,0.00538,0.231200041
60116,0,803,0.0024,0.273800044
60117,0,803,0.00126,0.16245
60118,0,803,0.00297,0.217800092
60119,0,803,0.0019,0.17999994
60120,0,803,0.00098,0.217800026
60122,0,803,0.00042,0.108900016
60125,0,803,0.00648,0.204799974
60126,0,803,0.00362,0.259199986
60127,0,803,0.00068,0.156799927
60128,0,803,0.02748,0.192200056
60129,0,803,0.01438,0.192200056
60132,0,803,0.00628,0.192200056
60133,0,803,0.00137,0.105800009
60134,0,803,0.02122,0.18
60135,0,803,0.00285,0.10125
60136,0,803,0.00958,0.1568
60137,0,803,0.00218,0.2312
60139,0,803,0.01072,0.2312
60140,0,803,0.00066,0.1458
60141,0,803,0.0012,0.11045
60143,0,803,0.01822,0.1458
60146,0,803,0.00122,0.0098
60147,0,803,0.01289,0.088200021
60148,0,803,0.00069,0.17999997
60149,0,803,0.00188,0.145799973
60150,0,803,0.05757,0.224449987
60256,0,803,0.00323,0.535612521
60257,0,803,0.00796,0.168200029
60259,0,803,0.00068,0.156800034
60260,0,803,0.0046,0.168199988
60267,0,803,0.02373,0.156800034
60302,0,803,0.00022,0.092450022
60303,0,803,0.00152,0.12500003
60304,0,803,0.00999,0.156799983
60325,0,803,0.0001,0.092449983
60326,0,803,0.00174,0.145799935
60327,0,803,0.00014,0.072899953
60328,0,803,0.00096,0.096800075
60329,0,803,0.00007,0.135199979
60330,0,803,0.00134,0.088200025
60335,0,803,0.02066,0.124999995
60338,0,803,0.00323,0.10125
60339,0,803,0.0017,0.1152
60340,0,803,0.00122,0.0968
60341,0,803,0.00149,0.115199981
60342,0,803,0.00141,0.076050008
60343,0,803,0.01976,0.096800004
60344,0,803,0.00212,0.088200017
60345,0,803,0.00241,0.096799974
60346,0,803,0.02037,0.096799974
60348,0,803,0.00222,0.0882
60349,0,803,0.00397,0.0968
60350,0,803,0.00107,0.0968
60351,0,803,0.00122,0.08820005
60353,0,803,0.00039,0.096799965
60354,0,803,0.00176,0.192199944
60355,0,803,0.0113,0.192199944
60357,0,803,0.00088,0.252050036
60358,0,803,0.01543,0.126025023
60359,0,803,0.00222,0.080409691
60361,0,803,0.01389,0.0882
60362,0,803,0.00619,0.084049992
60367,0,803,0.00504,0.096799987
60378,0,803,0.00019,0.402226877
60380,0,803,0.00036,0.31999996
60381,0,803,0.00369,0.304199969
60397,0,803,0.00034,0.12499997
60398,0,803,0.00025,0.080000008
60399,0,803,0.00028,0.088200004
60400,0,803,0.00725,0.096800013
60416,0,803,0.00229,0.096800013
60418,0,803,0.00081,0.192200037
60419,0,803,0.00044,0.12499997
60420,0,803,0.00058,0.156799983
60421,0,803,0.00161,0.11520001
60426,0,803,0.00391,0.11520001
60427,0,803,0.00147,0.076050008
60428,0,803,0.01066,0.088200008
60429,0,803,0.00592,0.088200008
60430,0,803,0.00138,0.1058
60431,0,803,0.00011,0.415011135
60432,0,803,0.00012,0.245
60433,0,803,0.00026,0.198281838
60434,0,803,0.00052,0.198281826
60435,0,803,0.00436,0.108050445
60436,0,803,0.00579,0.268229313
60437,0,803,0.00386,0.217800053
60443,0,803,0.52243,0.204799974
60606,0,803,0.00008,0.051556128
60608,0,803,0.00008,0.179999958
60611,0,803,0.00005,0.045312992
60612,0,803,0.00005,0.18
60613,0,803,0.00002,0.5
60614,0,803,0.00002,0.125869452
60615,0,803,0.00002,0.044999994
60617,0,803,0.00002,0.01132825
60618,0,803,0.00008,0.179999838
60619,0,803,0.00002,0.841843498
60620,0,803,0.00003,0.49999997
60621,0,803,0.00006,0.179999988
60624,0,803,0.00003,0.045312992
60625,0,803,0.00003,0.18
60626,0,803,0.00002,0.045312992
60627,0,803,0.00002,0.18
60628,0,803,0.00002,0.045312992
60629,0,803,0.00002,0.658460334
60630,0,803,0.00005,0.165760084
60631,0,803,0.00005,0.045000009
60632,0,803,0.00002,0.657860612
60633,0,803,0.00002,0.18
60634,0,803,0.00002,0.045312992
60635,0,803,0.00003,0.18
60636,0,803,0.00002,0.045312992
60638,0,803,0.00002,0.658460334
60639,0,803,0.00002,0.17999997
60640,0,803,0.00002,0.04531298
60641,0,803,0.00002,0.180000138
60642,0,803,0.00005,0.045313019
60643,0,803,0.00002,0.179999988
60644,0,803,0.00002,0.49999991
60645,0,803,0.00002,0.125869422
60646,0,803,0.00002,0.045000006
60648,0,803,0.00004,0.180000024
60649,0,803,0.00007,0.045312995
60650,0,803,0.00007,0.180000084
60652,0,803,0.00002,0.49999988
60653,0,803,0.00003,0.125869407
60654,0,803,0.00002,0.031686229
60655,0,803,0.00003,0.17999994
60656,0,803,0.00003,0.045312986
60657,0,803,0.00004,0.18
60658,0,803,0.00002,0.045312992
60659,0,803,0.00002,0.50000006
60660,0,803,0.00002,0.180000024
60661,0,803,0.00002,0.50000006
60662,0,803,0.00002,0.180000024
60663,0,803,0.00002,0.045312995
60665,0,803,0.00002,0.01140705
60667,0,803,0.00002,0.179999922
60668,0,803,0.00002,0.045312977
60669,0,803,0.00004,0.011407039
60672,0,803,0.00003,0.045
60673,0,803,0.00002,0.657860739
60674,0,803,0.00002,0.165609126
60675,0,803,0.00002,0.041690279
60676,0,803,0.00005,0.17999988
60677,0,803,0.00002,0.5
60678,0,803,0.00003,0.125869452
60679,0,803,0.00113,0.031686234
60680,0,803,0.01123,0.096799987
60687,0,803,0.14003,0.096799987
61039,0,803,0.00095,0.5
61041,0,803,0.34643,0.1922
61898,0,803,0.10332,0.18
62139,0,803,0.00077,0.1682
62142,0,803,0.13,0.1568
63025,0,803,0.22606,0.156811917
64347,0,803,0.03178,0.145800022
64767,0,803,0.00654,0.153149256
64825,0,803,0.00003,0.044999988
64826,0,803,0.0001,0.17999994
64828,0,803,0.00003,0.5
64830,0,803,0.00003,0.18
64832,0,803,0.00009,0.045312992
64837,0,803,0.00002,0.18
64838,0,803,0.00002,0.045312992
64839,0,803,0.00002,0.18
64840,0,803,0.00004,0.045312992
64841,0,803,0.00007,0.18
64845,0,803,0.00002,0.841843628
64847,0,803,0.00003,0.21192479
64850,0,803,0.00002,0.49999988
64851,0,803,0.00002,0.125869407
64852,0,803,0.00003,0.045
64853,0,803,0.00002,0.18
64854,0,803,0.00002,0.5
64855,0,803,0.00003,0.18
64858,0,803,0.00003,0.045312992
64861,0,803,0.00002,0.50000006
64862,0,803,0.00003,0.125869467
64866,0,803,0.00002,0.045000006
64867,0,803,0.00005,0.180000024
64868,0,803,0.00002,0.50000006
64869,0,803,0.00003,0.125869467
64870,0,803,0.00002,0.779085501
64871,0,803,0.00003,0.196126133
64874,0,803,0.00002,0.50000012
64875,0,803,0.00002,0.125869467
64876,0,803,0.00002,0.045000006
64877,0,803,0.00002,0.180000024
64878,0,803,0.00005,0.045312995
64880,0,803,0.00002,0.180000084
64881,0,803,0.00002,0.045313013
64882,0,803,0.00002,0.179999958
64883,0,803,0.00005,0.045312992
64885,0,803,0.00002,0.50000006
64886,0,803,0.00003,0.125869467
64887,0,803,0.00002,0.045000006
64888,0,803,0.00002,0.180000024
64889,0,803,0.00007,0.045312995
64891,0,803,0.00005,0.180000084
64893,0,803,0.00002,0.045313013
64894,0,803,0.00008,0.179999958
64896,0,803,0.00002,0.841843693
64897,0,803,0.00002,0.21192479
64898,0,803,0.00002,0.053349716
64899,0,803,0.00002,0.179999988
64900,0,803,0.00002,0.045312992
64901,0,803,0.00004,0.18
64903,0,803,0.00002,0.045312992
64904,0,803,0.00002,0.011407042
64906,0,803,0.00002,0.180000102
64909,0,803,0.00002,0.841843745
64911,0,803,0.00002,0.21192479
64913,0,803,0.00002,0.053349716
64914,0,803,0.00002,0.179999988
64915,0,803,0.00002,0.841843589
64916,0,803,0.00002,0.21192479
64917,0,803,0.00005,0.053349716
64920,0,803,0.00002,0.179999988
64921,0,803,0.00002,0.045312992
64922,0,803,0.02927,0.18
64971,0,803,0.70706,0.192200037
65282,0,803,0.03374,0.192200019
65317,0,803,0.00292,0.130050015
65318,0,803,0.18935,0.145800022
65414,0,803,0.00108,0.088200025
65417,0,803,0.03476,0.135199979
65451,0,803,0.00006,0.044999994
65454,0,803,0.00005,0.179999958
65455,0,803,0.00003,0.50000009
65456,0,803,0.00005,0.125869467
65458,0,803,0.00002,0.49999994
65459,0,803,0.00002,0.125869422
65461,0,803,0.00004,0.045000006
65464,0,803,0.00004,0.657860773
65466,0,803,0.00003,0.18
65469,0,803,0.00006,0.045312992
65471,0,803,0.00009,0.18
65472,0,803,0.00003,0.841843628
65473,0,803,0.00003,0.21192479
65474,0,803,0.00004,0.053349716
65477,0,803,0.00001,0.1152
65478,0,803,0.00002,0.18
65481,0,803,0.00002,0.045312992
65483,0,803,0.00002,0.18
65484,0,803,0.00002,0.045312992
65485,0,803,0.00002,0.18
65486,0,803,0.00002,0.045312992
65487,0,803,0.00003,0.18
65490,0,803,0.00002,0.045312992
65491,0,803,0.00002,0.50000006
65492,0,803,0.00005,0.180000024
65493,0,803,0.00002,0.045312995
65494,0,803,0.00002,0.01140705
65495,0,803,0.00004,0.179999922
65496,0,803,0.00003,0.841843628
65497,0,803,0.00008,0.21192479
65500,0,803,0.00003,0.053349716
65502,0,803,0.00004,0.5
65503,0,803,0.00002,0.125869452
65504,0,803,0.00002,0.031686234
65505,0,803,0.00002,0.5
65506,0,803,0.00002,0.18
65507,0,803,0.00003,0.045312992
65509,0,803,0.00002,0.18
65510,0,803,0.00002,0.045312992
65511,0,803,0.00002,0.011407042
65512,0,803,0.00006,0.045000018
65513,0,803,0.00008,0.17999997
65514,0,803,0.00004,0.045312986
65515,0,803,0.00002,0.658460312
65516,0,803,0.00006,0.180000042
65518,0,803,0.00002,0.045313001
65519,0,803,0.00004,0.180000102
65520,0,803,0.00002,0.045313019
65521,0,803,0.00002,0.179999988
65522,0,803,0.00003,0.045312992
65524,0,803,0.00002,0.011407042
65525,0,803,0.00003,0.045000018
65527,0,803,0.00002,0.011328254
65528,0,803,0.00002,0.17999994
65529,0,803,0.00002,0.045312986
65530,0,803,0.00004,0.18
65532,0,803,0.00002,0.841843628
65534,0,803,0.00002,0.21192479
65535,0,803,0.00004,0.053349716
65536,0,803,0.00005,0.179999988
65538,0,803,0.0001,0.045312992
65539,0,803,0.55843,0.096800013
65917,0,803,0.43956,0.096413613
66112,0,803,0.00002,0.044999988
66113,0,803,0.00002,0.01132825
66114,0,803,0.00002,0.044999949
66115,0,803,0.00002,0.180000084
66116,0,803,0.00004,0.045313013
