"id","user_id","type","per_trade_limit","total_budget","target","is_power_mode","is_active","start_date","end_date","created_at","updated_at"
653,9643,"recurring",NULL,"95.220245441",NULL,True,False,"2014-08-14 23:18:42.133986",NULL,"2014-08-14 23:18:42.076946","2014-08-14 23:18:42.076946"
606,2299,"recurring",NULL,"0.5",NULL,True,True,"2014-08-13 23:58:12.136686",NULL,"2014-08-13 23:58:12.115284","2014-08-13 23:58:12.115284"
580,9643,"recurring",NULL,"294.11058372615",NULL,True,False,"2014-08-13 09:05:15.086416",NULL,"2014-08-13 09:05:15.048846","2014-08-13 09:05:15.048846"
646,6782,"recurring",NULL,"274.8461301704",NULL,True,False,"2014-08-14 22:51:35.880722",NULL,"2014-08-14 22:51:35.850203","2014-08-14 22:51:35.850203"
650,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-14 23:03:52.089749",NULL,"2014-08-14 23:03:52.056891","2014-08-14 23:03:52.056891"
615,8935,"recurring",NULL,"281.2522258857",NULL,True,False,"2014-08-14 00:46:10.601006",NULL,"2014-08-14 00:46:10.57393","2014-08-14 00:46:10.57393"
617,8935,"recurring",NULL,"300",NULL,True,False,"2014-08-14 00:56:18.592638",NULL,"2014-08-14 00:56:18.563871","2014-08-14 00:56:18.563871"
639,9643,"recurring",NULL,"0.50000000045199",NULL,True,True,"2014-08-14 21:15:57.816736",NULL,"2014-08-14 21:15:57.764789","2014-08-14 21:15:57.764789"
638,9643,"recurring",NULL,"297.74056550608",NULL,True,False,"2014-08-14 21:09:23.05646",NULL,"2014-08-14 21:09:23.006366","2014-08-14 21:09:23.006366"
640,9643,"recurring",NULL,"257.579219335868",NULL,True,False,"2014-08-14 21:16:42.765622",NULL,"2014-08-14 21:16:42.698298","2014-08-14 21:16:42.698298"
656,9643,"recurring",NULL,"264.2448206508",NULL,True,False,"2014-08-14 23:29:11.346427",NULL,"2014-08-14 23:29:11.288644","2014-08-14 23:29:11.288644"
657,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-14 23:32:30.245866",NULL,"2014-08-14 23:32:30.167705","2014-08-14 23:32:30.167705"
651,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-14 23:05:42.127633",NULL,"2014-08-14 23:05:42.094307","2014-08-14 23:05:42.094307"
648,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-14 22:55:49.566658",NULL,"2014-08-14 22:55:49.533166","2014-08-14 22:55:49.533166"
645,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-14 22:47:32.872218",NULL,"2014-08-14 22:47:32.84082","2014-08-14 22:47:32.84082"
647,6782,"recurring",NULL,"299.800529087462",NULL,True,False,"2014-08-14 22:53:18.303402",NULL,"2014-08-14 22:53:18.270979","2014-08-14 22:53:18.270979"
662,4769,"recurring",NULL,"29.082135202",NULL,True,False,"2014-08-15 00:25:39.366816",NULL,"2014-08-15 00:25:39.338483","2014-08-15 00:25:39.338483"
607,2299,"recurring",NULL,"300",NULL,True,False,"2014-08-13 23:58:36.801317",NULL,"2014-08-13 23:58:36.778975","2014-08-13 23:58:36.778975"
605,2299,"recurring",NULL,"300",NULL,True,False,"2014-08-13 23:57:34.303182",NULL,"2014-08-13 23:57:34.276548","2014-08-13 23:57:34.276548"
621,4769,"recurring",NULL,"247.8405164344",NULL,True,False,"2014-08-14 08:50:12.325973",NULL,"2014-08-14 08:50:12.302834","2014-08-14 08:50:12.302834"
602,9638,"recurring",NULL,"167.582849668",NULL,True,False,"2014-08-13 23:51:55.001641",NULL,"2014-08-13 23:51:54.951761","2014-08-13 23:51:54.951761"
633,9643,"recurring",NULL,"164.04797672658",NULL,True,True,"2014-08-14 19:45:57.084963",NULL,"2014-08-14 19:45:57.040489","2014-08-14 19:45:57.040489"
644,9643,"recurring",NULL,"219.56649774656",NULL,True,False,"2014-08-14 21:44:27.957553",NULL,"2014-08-14 21:44:27.901675","2014-08-14 21:44:27.901675"
654,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-14 23:23:58.887277",NULL,"2014-08-14 23:23:58.828849","2014-08-14 23:23:58.828849"
660,9643,"recurring",NULL,"300",NULL,True,True,"2014-08-14 23:51:41.393951",NULL,"2014-08-14 23:51:41.320681","2014-08-14 23:51:41.320681"
672,9681,"recurring","100",NULL,NULL,False,True,"2014-08-15 14:16:30.078232","2014-08-22 14:16:30.078232","2014-08-15 14:16:30.059145","2014-08-15 14:16:30.059145"
679,9685,"recurring",NULL,"300",NULL,True,True,"2014-08-15 23:27:16.787742",NULL,"2014-08-15 23:27:16.767392","2014-08-15 23:27:16.767392"
686,9685,"recurring",NULL,"300",NULL,True,True,"2014-08-15 23:32:11.745332",NULL,"2014-08-15 23:32:11.718838","2014-08-15 23:32:11.718838"
680,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:27:59.820619",NULL,"2014-08-15 23:27:59.796948","2014-08-15 23:27:59.796948"
664,4769,"recurring",NULL,"0.499999999951001",NULL,True,True,"2014-08-15 00:46:40.349671",NULL,"2014-08-15 00:46:40.32039","2014-08-15 00:46:40.32039"
661,4769,"recurring",NULL,"257.6079949603",NULL,True,False,"2014-08-15 00:22:42.160577",NULL,"2014-08-15 00:22:42.129801","2014-08-15 00:22:42.129801"
678,9685,"recurring",NULL,"0.5",NULL,True,True,"2014-08-15 23:26:08.153821",NULL,"2014-08-15 23:26:08.136557","2014-08-15 23:26:08.136557"
634,9643,"recurring",NULL,"284.7767847946",NULL,True,False,"2014-08-14 19:48:50.089129",NULL,"2014-08-14 19:48:50.022445","2014-08-14 19:48:50.022445"
694,9685,"recurring",NULL,"216.84244321464",NULL,True,False,"2014-08-15 23:38:37.180049",NULL,"2014-08-15 23:38:37.146499","2014-08-15 23:38:37.146499"
663,4769,"recurring",NULL,"241.1068492153",NULL,True,False,"2014-08-15 00:35:05.425628",NULL,"2014-08-15 00:35:05.39656","2014-08-15 00:35:05.39656"
659,9643,"recurring",NULL,"273.452622596159",NULL,True,True,"2014-08-14 23:39:37.896433",NULL,"2014-08-14 23:39:37.834461","2014-08-14 23:39:37.834461"
683,9685,"recurring",NULL,"50.82598528953",NULL,True,True,"2014-08-15 23:30:27.593059",NULL,"2014-08-15 23:30:27.56973","2014-08-15 23:30:27.56973"
701,9685,"recurring",NULL,"0.499999999995993",NULL,True,True,"2014-08-15 23:44:43.841796",NULL,"2014-08-15 23:44:43.802697","2014-08-15 23:44:43.802697"
676,9643,"recurring",NULL,"270.0819318904",NULL,True,False,"2014-08-15 16:17:35.991139",NULL,"2014-08-15 16:17:35.924601","2014-08-15 16:17:35.924601"
705,9685,"recurring",NULL,"280.818454215571",NULL,True,False,"2014-08-15 23:48:45.613771",NULL,"2014-08-15 23:48:45.569196","2014-08-15 23:48:45.569196"
722,9685,"recurring",NULL,"286.88235262525",NULL,True,False,"2014-08-16 00:01:44.550972",NULL,"2014-08-16 00:01:44.476058","2014-08-16 00:01:44.476058"
704,9685,"recurring",NULL,"270.96912486798",NULL,True,False,"2014-08-15 23:47:41.30012",NULL,"2014-08-15 23:47:41.256244","2014-08-15 23:47:41.256244"
702,9685,"recurring",NULL,"281.0800878465",NULL,True,False,"2014-08-15 23:46:02.422942",NULL,"2014-08-15 23:46:02.383118","2014-08-15 23:46:02.383118"
721,9685,"recurring",NULL,"268.74729437922",NULL,True,False,"2014-08-16 00:00:52.974263",NULL,"2014-08-16 00:00:52.8373","2014-08-16 00:00:52.8373"
710,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:52:09.080095",NULL,"2014-08-15 23:52:09.019258","2014-08-15 23:52:09.019258"
708,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:50:49.510684",NULL,"2014-08-15 23:50:49.44948","2014-08-15 23:50:49.44948"
671,9682,"recurring","100",NULL,NULL,False,True,"2014-08-15 14:09:09.058973","2014-08-22 14:09:09.058973","2014-08-15 14:09:09.039427","2014-08-15 14:09:09.039427"
713,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:55:58.775853",NULL,"2014-08-15 23:55:58.725266","2014-08-15 23:55:58.725266"
695,9685,"recurring",NULL,"0.5",NULL,True,True,"2014-08-15 23:39:23.63894",NULL,"2014-08-15 23:39:23.604559","2014-08-15 23:39:23.604559"
696,9685,"recurring",NULL,"284.509917963704",NULL,True,True,"2014-08-15 23:40:43.61207",NULL,"2014-08-15 23:40:43.574865","2014-08-15 23:40:43.574865"
669,4769,"recurring",NULL,"162.08426743287",NULL,True,True,"2014-08-15 01:10:21.596764",NULL,"2014-08-15 01:10:21.561249","2014-08-15 01:10:21.561249"
698,9685,"recurring",NULL,"280.6416284709",NULL,True,True,"2014-08-15 23:41:40.998435",NULL,"2014-08-15 23:41:40.961362","2014-08-15 23:41:40.961362"
604,6782,"recurring",NULL,"0.499999999979998",NULL,True,True,"2014-08-13 23:55:01.581145",NULL,"2014-08-13 23:55:01.550189","2014-08-13 23:55:01.550189"
675,9643,"recurring",NULL,"281.62879471628",NULL,True,False,"2014-08-15 16:12:59.837365",NULL,"2014-08-15 16:12:59.744158","2014-08-15 16:12:59.744158"
718,9685,"recurring",NULL,"109.50833493268",NULL,True,False,"2014-08-15 23:58:59.20166",NULL,"2014-08-15 23:58:59.146239","2014-08-15 23:58:59.146239"
691,9685,"recurring",NULL,"298.95653435119",NULL,True,False,"2014-08-15 23:35:24.954757",NULL,"2014-08-15 23:35:24.9231","2014-08-15 23:35:24.9231"
681,9685,"recurring",NULL,"247.71058931154",NULL,True,False,"2014-08-15 23:28:26.490645",NULL,"2014-08-15 23:28:26.469348","2014-08-15 23:28:26.469348"
707,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:50:19.479711",NULL,"2014-08-15 23:50:19.398048","2014-08-15 23:50:19.398048"
685,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:31:31.098461",NULL,"2014-08-15 23:31:31.072582","2014-08-15 23:31:31.072582"
667,4769,"recurring",NULL,"273.21030658229",NULL,True,False,"2014-08-15 00:56:04.301402",NULL,"2014-08-15 00:56:04.268678","2014-08-15 00:56:04.268678"
699,9685,"recurring",NULL,"142.36722197954",NULL,True,False,"2014-08-15 23:43:29.038294",NULL,"2014-08-15 23:43:28.988831","2014-08-15 23:43:28.988831"
716,9685,"recurring",NULL,"286.57712148206",NULL,True,False,"2014-08-15 23:58:18.89798",NULL,"2014-08-15 23:58:18.846297","2014-08-15 23:58:18.846297"
717,9685,"recurring",NULL,"242.9731631172",NULL,True,True,"2014-08-15 23:58:37.640614",NULL,"2014-08-15 23:58:37.584094","2014-08-15 23:58:37.584094"
711,9685,"recurring",NULL,"300",NULL,True,True,"2014-08-15 23:52:55.681771",NULL,"2014-08-15 23:52:55.595247","2014-08-15 23:52:55.595247"
709,9685,"recurring",NULL,"221.4309045182",NULL,True,True,"2014-08-15 23:51:24.875883",NULL,"2014-08-15 23:51:24.82959","2014-08-15 23:51:24.82959"
692,9685,"recurring",NULL,"93.30185787978",NULL,True,True,"2014-08-15 23:37:23.143277",NULL,"2014-08-15 23:37:23.110997","2014-08-15 23:37:23.110997"
687,9685,"recurring",NULL,"298.0340205065",NULL,True,True,"2014-08-15 23:33:05.513976",NULL,"2014-08-15 23:33:05.483602","2014-08-15 23:33:05.483602"
677,9643,"recurring",NULL,"294.11063109464",NULL,True,False,"2014-08-15 16:19:51.310953",NULL,"2014-08-15 16:19:51.240909","2014-08-15 16:19:51.240909"
703,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:46:39.20567",NULL,"2014-08-15 23:46:39.163934","2014-08-15 23:46:39.163934"
715,9685,"recurring",NULL,"191.242974236923",NULL,True,False,"2014-08-15 23:57:57.890087",NULL,"2014-08-15 23:57:57.838351","2014-08-15 23:57:57.838351"
689,9685,"recurring",NULL,"290.55550363587",NULL,True,False,"2014-08-15 23:34:08.881807",NULL,"2014-08-15 23:34:08.852538","2014-08-15 23:34:08.852538"
690,9685,"recurring",NULL,"298.714406038625",NULL,True,False,"2014-08-15 23:35:03.959591",NULL,"2014-08-15 23:35:03.927735","2014-08-15 23:35:03.927735"
712,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:53:33.114724",NULL,"2014-08-15 23:53:33.062023","2014-08-15 23:53:33.062023"
665,4769,"recurring",NULL,"220.801820367267",NULL,True,False,"2014-08-15 00:46:57.773765",NULL,"2014-08-15 00:46:57.743633","2014-08-15 00:46:57.743633"
719,9685,"recurring",NULL,"218.12185149189",NULL,True,False,"2014-08-15 23:59:19.486225",NULL,"2014-08-15 23:59:19.431714","2014-08-15 23:59:19.431714"
673,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-15 16:02:13.478824",NULL,"2014-08-15 16:02:13.411891","2014-08-15 16:02:13.411891"
668,4769,"recurring",NULL,"300",NULL,True,True,"2014-08-15 01:07:45.956805",NULL,"2014-08-15 01:07:45.922346","2014-08-15 01:07:45.922346"
674,9643,"recurring",NULL,"300",NULL,True,True,"2014-08-15 16:10:28.470193",NULL,"2014-08-15 16:10:28.385027","2014-08-15 16:10:28.385027"
631,9643,"recurring",NULL,"0.5",NULL,True,True,"2014-08-14 19:37:39.615009",NULL,"2014-08-14 19:37:39.568145","2014-08-14 19:37:39.568145"
682,9685,"recurring",NULL,"113.994967423",NULL,True,True,"2014-08-15 23:29:23.939807",NULL,"2014-08-15 23:29:23.91757","2014-08-15 23:29:23.91757"
727,9685,"recurring",NULL,"300",NULL,True,True,"2014-08-16 01:40:16.655931",NULL,"2014-08-16 01:40:16.588232","2014-08-16 01:40:16.588232"
739,9685,"recurring",NULL,"300",NULL,True,True,"2014-08-16 02:00:49.864795",NULL,"2014-08-16 02:00:49.754435","2014-08-16 02:00:49.754435"
744,9685,"recurring",NULL,"300",NULL,True,True,"2014-08-16 02:23:08.407862",NULL,"2014-08-16 02:23:08.301976","2014-08-16 02:23:08.301976"
745,9685,"recurring",NULL,"300",NULL,True,True,"2014-08-16 02:29:26.165581",NULL,"2014-08-16 02:29:26.080215","2014-08-16 02:29:26.080215"
774,9691,"recurring","100",NULL,NULL,False,False,"2014-08-19 15:31:13.980384","2014-08-26 15:31:13.980384","2014-08-19 15:31:13.962765","2014-08-19 15:31:13.962765"
752,4769,"recurring",NULL,"249.5603277422",NULL,True,True,"2014-08-16 09:50:10.077098",NULL,"2014-08-16 09:50:10.040195","2014-08-16 09:50:10.040195"
753,4769,"recurring",NULL,"285.82154356",NULL,True,True,"2014-08-16 09:51:03.158315",NULL,"2014-08-16 09:51:03.120823","2014-08-16 09:51:03.120823"
747,9685,"recurring",NULL,"295.514422230929",NULL,True,False,"2014-08-16 02:37:46.558807",NULL,"2014-08-16 02:37:46.475961","2014-08-16 02:37:46.475961"
775,2283,"recurring",NULL,"287.97580151248",NULL,True,False,"2014-08-19 21:52:44.241175",NULL,"2014-08-19 21:52:44.217166","2014-08-19 21:52:44.217166"
763,5282,"recurring",NULL,"275.636709003968",NULL,True,False,"2014-08-18 10:03:57.603358",NULL,"2014-08-18 10:03:57.578863","2014-08-18 10:03:57.578863"
750,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-16 03:39:37.873382",NULL,"2014-08-16 03:39:37.785517","2014-08-16 03:39:37.785517"
786,8920,"recurring",NULL,"242.77488329454",NULL,True,False,"2014-08-20 18:45:41.949824",NULL,"2014-08-20 18:45:41.92635","2014-08-20 18:45:41.92635"
700,9685,"recurring",NULL,"298.02310721934",NULL,True,False,"2014-08-15 23:44:17.571227",NULL,"2014-08-15 23:44:17.532969","2014-08-15 23:44:17.532969"
735,9685,"recurring",NULL,"298.958691486742",NULL,True,False,"2014-08-16 01:50:35.838582",NULL,"2014-08-16 01:50:35.764544","2014-08-16 01:50:35.764544"
693,9685,"recurring",NULL,"127.323350912",NULL,True,True,"2014-08-15 23:37:47.136668",NULL,"2014-08-15 23:37:47.104252","2014-08-15 23:37:47.104252"
755,4769,"recurring",NULL,"208.3442683102",NULL,True,False,"2014-08-16 09:57:58.358528",NULL,"2014-08-16 09:57:58.318443","2014-08-16 09:57:58.318443"
736,9685,"recurring",NULL,"299.588511060745",NULL,True,False,"2014-08-16 01:51:14.180816",NULL,"2014-08-16 01:51:14.104963","2014-08-16 01:51:14.104963"
759,2075,"recurring",NULL,"300",NULL,True,False,"2014-08-17 01:06:31.199705",NULL,"2014-08-17 01:06:31.178574","2014-08-17 01:06:31.178574"
760,2075,"recurring",NULL,"300",NULL,True,True,"2014-08-17 01:19:37.316531",NULL,"2014-08-17 01:19:37.294637","2014-08-17 01:19:37.294637"
762,9686,"recurring","100",NULL,NULL,False,True,"2014-08-17 18:02:29.465079","2014-08-24 18:02:29.465079","2014-08-17 18:02:29.444918","2014-08-17 18:02:29.444918"
779,9696,"recurring","100",NULL,NULL,False,True,"2014-08-20 10:23:40.821209","2014-08-27 10:23:40.821209","2014-08-20 10:23:40.80364","2014-08-20 10:23:40.80364"
726,9685,"recurring",NULL,"0.5",NULL,True,True,"2014-08-16 01:38:28.401899",NULL,"2014-08-16 01:38:28.338724","2014-08-16 01:38:28.338724"
733,9685,"recurring",NULL,"288.15418982967",NULL,True,False,"2014-08-16 01:46:13.156387",NULL,"2014-08-16 01:46:13.08631","2014-08-16 01:46:13.08631"
761,2075,"recurring",NULL,"241.670806824",NULL,True,True,"2014-08-17 01:28:29.785847",NULL,"2014-08-17 01:28:29.752106","2014-08-17 01:28:29.752106"
670,4769,"recurring",NULL,"300",NULL,True,False,"2014-08-15 01:38:58.377353",NULL,"2014-08-15 01:38:58.340715","2014-08-15 01:38:58.340715"
765,5282,"recurring",NULL,"0.500000000020002",NULL,True,True,"2014-08-18 10:16:49.60861",NULL,"2014-08-18 10:16:49.582647","2014-08-18 10:16:49.582647"
706,9685,"recurring",NULL,"0.5",NULL,True,True,"2014-08-15 23:49:01.322757",NULL,"2014-08-15 23:49:01.277666","2014-08-15 23:49:01.277666"
767,5122,"recurring",NULL,"300",NULL,True,False,"2014-08-18 12:40:14.819642",NULL,"2014-08-18 12:40:14.795466","2014-08-18 12:40:14.795466"
769,9440,"recurring","100",NULL,NULL,False,True,"2014-08-18 23:32:34.106802","2014-08-25 23:32:34.106802","2014-08-18 23:32:34.08741","2014-08-18 23:32:34.08741"
697,9685,"recurring",NULL,"291.47381731676",NULL,True,True,"2014-08-15 23:41:02.877753",NULL,"2014-08-15 23:41:02.841655","2014-08-15 23:41:02.841655"
738,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-16 01:57:40.030908",NULL,"2014-08-16 01:57:39.93647","2014-08-16 01:57:39.93647"
787,8920,"recurring",NULL,"0.5",NULL,True,True,"2014-08-20 18:49:13.717007",NULL,"2014-08-20 18:49:13.69101","2014-08-20 18:49:13.69101"
754,4769,"recurring",NULL,"186.1704198908",NULL,True,False,"2014-08-16 09:54:38.093504",NULL,"2014-08-16 09:54:38.055449","2014-08-16 09:54:38.055449"
740,9685,"recurring",NULL,"299.374922560528",NULL,True,False,"2014-08-16 02:08:05.711466",NULL,"2014-08-16 02:08:05.615605","2014-08-16 02:08:05.615605"
732,9685,"recurring",NULL,"268.331370164647",NULL,True,True,"2014-08-16 01:45:15.898874",NULL,"2014-08-16 01:45:15.830105","2014-08-16 01:45:15.830105"
773,2075,"recurring",NULL,"300",NULL,True,True,"2014-08-19 11:02:50.639143",NULL,"2014-08-19 11:02:50.615811","2014-08-19 11:02:50.615811"
731,9685,"recurring",NULL,"279.0546337059",NULL,True,False,"2014-08-16 01:44:17.880185",NULL,"2014-08-16 01:44:17.812612","2014-08-16 01:44:17.812612"
749,9685,"recurring",NULL,"299.084804121101",NULL,True,False,"2014-08-16 03:37:49.409393",NULL,"2014-08-16 03:37:49.306816","2014-08-16 03:37:49.306816"
777,2075,"recurring",NULL,"300",NULL,True,True,"2014-08-20 01:44:44.916471",NULL,"2014-08-20 01:44:44.890147","2014-08-20 01:44:44.890147"
778,9692,"recurring","100",NULL,NULL,False,True,"2014-08-20 04:20:36.602772","2014-08-27 04:20:36.602772","2014-08-20 04:20:36.585095","2014-08-20 04:20:36.585095"
780,9696,"recurring",NULL,"300",NULL,True,False,"2014-08-20 11:02:17.811982",NULL,"2014-08-20 11:02:17.790639","2014-08-20 11:02:17.790639"
781,9706,"recurring","100",NULL,NULL,False,True,"2014-08-20 14:44:27.105141","2014-08-27 14:44:27.105141","2014-08-20 14:44:27.085861","2014-08-20 14:44:27.085861"
782,9711,"recurring","100",NULL,NULL,False,True,"2014-08-20 17:43:23.003952","2014-08-27 17:43:23.003952","2014-08-20 17:43:22.985334","2014-08-20 17:43:22.985334"
783,9711,"recurring","100",NULL,NULL,False,True,"2014-08-20 17:53:39.465547","2014-08-27 17:53:39.465547","2014-08-20 17:53:39.446146","2014-08-20 17:53:39.446146"
742,9685,"recurring",NULL,"294.04171937113",NULL,True,True,"2014-08-16 02:12:20.606693",NULL,"2014-08-16 02:12:20.49053","2014-08-16 02:12:20.49053"
776,2075,"recurring",NULL,"296.484475854632",NULL,True,True,"2014-08-20 01:44:15.299227",NULL,"2014-08-20 01:44:15.273371","2014-08-20 01:44:15.273371"
684,9685,"recurring",NULL,"284.7996906555",NULL,True,False,"2014-08-15 23:30:44.980822",NULL,"2014-08-15 23:30:44.956936","2014-08-15 23:30:44.956936"
789,2315,"recurring",NULL,"300",NULL,True,False,"2014-08-21 00:17:08.280653",NULL,"2014-08-21 00:17:08.261174","2014-08-21 00:17:08.261174"
734,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-16 01:49:56.571776",NULL,"2014-08-16 01:49:56.495229","2014-08-16 01:49:56.495229"
764,5282,"recurring",NULL,"117.3698297475",NULL,True,False,"2014-08-18 10:04:17.735932",NULL,"2014-08-18 10:04:17.710849","2014-08-18 10:04:17.710849"
758,9685,"recurring",NULL,"233.59141916763",NULL,True,False,"2014-08-17 00:20:51.962666",NULL,"2014-08-17 00:20:51.875869","2014-08-17 00:20:51.875869"
724,9685,"recurring",NULL,"254.23373727586",NULL,True,False,"2014-08-16 00:04:32.155733",NULL,"2014-08-16 00:04:32.093955","2014-08-16 00:04:32.093955"
720,9685,"recurring",NULL,"294.41527790959",NULL,True,False,"2014-08-15 23:59:52.734304",NULL,"2014-08-15 23:59:52.672872","2014-08-15 23:59:52.672872"
728,9685,"recurring",NULL,"274.83616939578",NULL,True,True,"2014-08-16 01:41:39.801488",NULL,"2014-08-16 01:41:39.694219","2014-08-16 01:41:39.694219"
768,2283,"recurring",NULL,"265.7669029024",NULL,True,False,"2014-08-18 13:00:41.568935",NULL,"2014-08-18 13:00:41.529394","2014-08-18 13:00:41.529394"
756,4769,"recurring",NULL,"300",NULL,True,False,"2014-08-16 22:44:44.042828",NULL,"2014-08-16 22:44:44.001226","2014-08-16 22:44:44.001226"
666,4769,"recurring",NULL,"96.10372866846",NULL,True,False,"2014-08-15 00:48:02.667979",NULL,"2014-08-15 00:48:02.637303","2014-08-15 00:48:02.637303"
746,9685,"recurring",NULL,"298.868223775618",NULL,True,False,"2014-08-16 02:37:23.257057",NULL,"2014-08-16 02:37:23.17547","2014-08-16 02:37:23.17547"
757,9685,"recurring",NULL,"269.65870427703",NULL,True,False,"2014-08-17 00:20:37.363551",NULL,"2014-08-17 00:20:37.278254","2014-08-17 00:20:37.278254"
784,2283,"recurring",NULL,"285.84584294532",NULL,True,False,"2014-08-20 18:30:49.225378",NULL,"2014-08-20 18:30:49.201614","2014-08-20 18:30:49.201614"
741,9685,"recurring",NULL,"298.89557923777",NULL,True,False,"2014-08-16 02:12:03.610418",NULL,"2014-08-16 02:12:03.50914","2014-08-16 02:12:03.50914"
737,9685,"recurring",NULL,"276.05182851857",NULL,True,False,"2014-08-16 01:57:04.217388",NULL,"2014-08-16 01:57:04.137864","2014-08-16 01:57:04.137864"
748,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-16 03:33:49.247388",NULL,"2014-08-16 03:33:49.16203","2014-08-16 03:33:49.16203"
743,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-16 02:14:26.947801",NULL,"2014-08-16 02:14:26.855954","2014-08-16 02:14:26.855954"
730,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-16 01:43:37.820712",NULL,"2014-08-16 01:43:37.754475","2014-08-16 01:43:37.754475"
714,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:57:30.682344",NULL,"2014-08-15 23:57:30.628452","2014-08-15 23:57:30.628452"
688,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-15 23:33:49.076594",NULL,"2014-08-15 23:33:49.047726","2014-08-15 23:33:49.047726"
772,2075,"recurring",NULL,"38.26579038261",NULL,True,False,"2014-08-19 10:58:55.639763",NULL,"2014-08-19 10:58:55.617162","2014-08-19 10:58:55.617162"
729,9685,"recurring",NULL,"300",NULL,True,False,"2014-08-16 01:42:44.578797",NULL,"2014-08-16 01:42:44.509932","2014-08-16 01:42:44.509932"
723,9685,"recurring",NULL,"290.04643264491",NULL,True,True,"2014-08-16 00:02:05.0962",NULL,"2014-08-16 00:02:05.037114","2014-08-16 00:02:05.037114"
766,5282,"recurring",NULL,"299.030614938784",NULL,True,False,"2014-08-18 10:20:50.927931",NULL,"2014-08-18 10:20:50.900521","2014-08-18 10:20:50.900521"
771,2075,"recurring",NULL,"0.5",NULL,True,True,"2014-08-19 10:58:16.772312",NULL,"2014-08-19 10:58:16.750657","2014-08-19 10:58:16.750657"
785,2283,"recurring",NULL,"253.0770643079",NULL,True,True,"2014-08-20 18:32:16.834086",NULL,"2014-08-20 18:32:16.809317","2014-08-20 18:32:16.809317"
793,9718,"recurring","100",NULL,NULL,False,True,"2014-08-21 13:55:49.984728","2014-08-28 13:55:49.984728","2014-08-21 13:55:49.964896","2014-08-21 13:55:49.964896"
796,9727,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:04:59.663926","2014-08-28 14:04:59.663926","2014-08-21 14:04:59.645816","2014-08-21 14:04:59.645816"
800,9733,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:31:41.857272","2014-08-28 14:31:41.857272","2014-08-21 14:31:41.836839","2014-08-21 14:31:41.836839"
770,5122,"recurring",NULL,"279.30307597145",NULL,True,False,"2014-08-19 10:03:57.873134",NULL,"2014-08-19 10:03:57.849986","2014-08-19 10:03:57.849986"
808,9388,"recurring","100",NULL,NULL,False,True,"2014-08-22 12:27:11.453411","2014-08-29 12:27:11.453411","2014-08-22 12:27:11.419142","2014-08-22 12:27:11.419142"
790,2315,"recurring",NULL,"269.8344300139",NULL,True,False,"2014-08-21 01:55:51.358744",NULL,"2014-08-21 01:55:51.337203","2014-08-21 01:55:51.337203"
788,8920,"recurring",NULL,"245.88093744845",NULL,True,False,"2014-08-20 18:52:06.567502",NULL,"2014-08-20 18:52:06.541844","2014-08-20 18:52:06.541844"
725,9685,"recurring",NULL,"181.83332264234",NULL,True,True,"2014-08-16 01:38:06.825807",NULL,"2014-08-16 01:38:06.76327","2014-08-16 01:38:06.76327"
792,9716,"recurring","100",NULL,NULL,False,True,"2014-08-21 10:59:06.031018","2014-08-28 10:59:06.031018","2014-08-21 10:59:06.01111","2014-08-21 10:59:06.01111"
794,9721,"recurring","100",NULL,NULL,False,False,"2014-08-21 14:03:28.493336","2014-08-28 14:03:28.493336","2014-08-21 14:03:28.472894","2014-08-21 14:03:28.472894"
795,9724,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:03:45.429559","2014-08-28 14:03:45.429559","2014-08-21 14:03:45.41024","2014-08-21 14:03:45.41024"
798,9722,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:14:50.805328","2014-08-28 14:14:50.805328","2014-08-21 14:14:50.784114","2014-08-21 14:14:50.784114"
